USE_LICENSE_URL,GUID,SCIENTIFIC_NAME,COUNTRY,STATE_PROV,SPEC_LOCALITY,VERBATIM_DATE,DEC_LAT,DEC_LONG,COORDINATEUNCERTAINTYINMETERS
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:164619","Hydromantes platycephalus","United States","California","6.5 mi ENE Lodgepole, 0.9 mi W Big Bird Lake, Kings Canyon National Park","24 Jul 1979","36.621771","-118.610791","354"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:170744","Hydromantes platycephalus","United States","California","Sonora Pass, N slope","8 Jul 1975","38.322649","-119.660858","2414"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:171307","Hydromantes platycephalus","United States","California","Hwy. 108, 2 mi W Sonora Pass","16 Aug 1977","38.327518","-119.65663","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:171308","Hydromantes platycephalus","United States","California","Hwy. 108, 2 mi W Sonora Pass","16 Aug 1977","38.327518","-119.65663","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:171309","Hydromantes platycephalus","United States","California","Hwy. 108, 2 mi W Sonora Pass","16 Aug 1977","38.327518","-119.65663","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:171310","Hydromantes platycephalus","United States","California","Hwy. 108, 2 mi W Sonora Pass","16 Aug 1977","38.327518","-119.65663","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:172191","Hydromantes platycephalus","United States","California","6.5 mi ENE Lodgepole, 0.9 mi W Big Bird Lake, Kings Canyon National Park","24 Jul 1979","36.621771","-118.610791","354"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:172192","Hydromantes platycephalus","United States","California","6.5 mi ENE Lodgepole, 0.9 mi W Big Bird Lake, Kings Canyon National Park","24 Jul 1979","36.621771","-118.610791","354"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:172193","Hydromantes platycephalus","United States","California","6.5 mi ENE Lodgepole, 0.9 mi W Big Bird Lake, Kings Canyon National Park","24 Jul 1979","36.621771","-118.610791","354"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:172194","Hydromantes platycephalus","United States","California","6.5 mi ENE Lodgepole, 0.9 mi W Big Bird Lake, Kings Canyon National Park","24 Jul 1979","36.621771","-118.610791","354"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:172195","Hydromantes platycephalus","United States","California","6.5 mi ENE Lodgepole, 0.9 mi W Big Bird Lake, Kings Canyon National Park","24 Jul 1979","36.621771","-118.610791","354"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:172196","Hydromantes platycephalus","United States","California","6.5 mi ENE Lodgepole, 0.9 mi W Big Bird Lake, Kings Canyon National Park","24 Jul 1979","36.621771","-118.610791","354"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:172197","Hydromantes platycephalus","United States","California","6.5 mi ENE Lodgepole, 0.9 mi W Big Bird Lake, Kings Canyon National Park","24 Jul 1979","36.621771","-118.610791","354"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:172198","Hydromantes platycephalus","United States","California","6.5 mi ENE Lodgepole, 0.9 mi W Big Bird Lake, Kings Canyon National Park","24 Jul 1979","36.621771","-118.610791","354"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:172199","Hydromantes platycephalus","United States","California","6.5 mi ENE Lodgepole, 0.9 mi W Big Bird Lake, Kings Canyon National Park","24 Jul 1979","36.621771","-118.610791","354"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:172200","Hydromantes platycephalus","United States","California","6.5 mi ENE Lodgepole, 0.9 mi W Big Bird Lake, Kings Canyon National Park","24 Jul 1979","36.621771","-118.610791","354"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:172201","Hydromantes platycephalus","United States","California","6.5 mi ENE Lodgepole, 0.9 mi W Big Bird Lake, Kings Canyon National Park","24 Jul 1979","36.621771","-118.610791","354"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:172202","Hydromantes platycephalus","United States","California","6.5 mi ENE Lodgepole, 0.9 mi W Big Bird Lake, Kings Canyon National Park","24 Jul 1979","36.621771","-118.610791","354"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:172203","Hydromantes platycephalus","United States","California","6.5 mi ENE Lodgepole, 0.9 mi W Big Bird Lake, Kings Canyon National Park","24 Jul 1979","36.621771","-118.610791","354"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:173431","Hydromantes platycephalus","United States","California","1.7 mi SW Sonora Pass","19 Aug 1979","38.330937","-119.654756","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:173432","Hydromantes platycephalus","United States","California","1.7 mi SW Sonora Pass","19 Aug 1979","38.330937","-119.654756","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:183719","Hydromantes platycephalus","United States","California","Half Dome, Yosemite National Park","16 Jun 1958","37.746054","-119.532202","1931"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:183720","Hydromantes platycephalus","United States","California","Half Dome, Yosemite National Park","16 Jun 1958","37.746054","-119.532202","1931"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:184518","Hydromantes platycephalus","United States","California","No specific locality recorded.","not recorded","","",""
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:184519","Hydromantes platycephalus","United States","California","No specific locality recorded.","not recorded","","",""
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:184520","Hydromantes platycephalus","United States","California","No specific locality recorded.","not recorded","","",""
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:195712","Hydromantes platycephalus","United States","California","1.7 mi SW Sonora Pass on Hwy. 108","26 Jul 1985","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:195713","Hydromantes platycephalus","United States","California","1.7 mi SW Sonora Pass on Hwy. 108","26 Jul 1985","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:195714","Hydromantes platycephalus","United States","California","1.7 mi SW Sonora Pass on Hwy. 108","26 Jul 1985","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:195715","Hydromantes platycephalus","United States","California","1.7 mi SW Sonora Pass on Hwy. 108","26 Jul 1985","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:195716","Hydromantes platycephalus","United States","California","1.7 mi SW Sonora Pass on Hwy. 108","26 Jul 1985","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:195717","Hydromantes platycephalus","United States","California","1.7 mi SW Sonora Pass on Hwy. 108","26 Jul 1985","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:195718","Hydromantes platycephalus","United States","California","1.7 mi SW Sonora Pass on Hwy. 108","26 Jul 1985","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:195719","Hydromantes platycephalus","United States","California","1.7 mi SW Sonora Pass on Hwy. 108","26 Jul 1985","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:196895","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","13 Jul 1980","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:196896","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","13 Jul 1980","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:196897","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","13 Jul 1980","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:196898","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","13 Jul 1980","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:196899","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","13 Jul 1980","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:196900","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","13 Jul 1980","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:196901","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","13 Jul 1980","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:196902","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","13 Jul 1980","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:196903","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","13 Jul 1980","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:196904","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","13 Jul 1980","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:196905","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","13 Jul 1980","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:196906","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","13 Jul 1980","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:196907","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","13 Jul 1980","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:196908","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","13 Jul 1980","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:196909","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","13 Jul 1980","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:197497","Hydromantes platycephalus","United States","California","1.7 mi SW Sonora Pass on Hwy. 108","3 Jul 1985","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:197498","Hydromantes platycephalus","United States","California","1.7 mi SW Sonora Pass on Hwy. 108","3 Jul 1985","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:197499","Hydromantes platycephalus","United States","California","1.7 mi SW Sonora Pass on Hwy. 108","3 Jul 1985","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:197500","Hydromantes platycephalus","United States","California","1.7 mi SW Sonora Pass on Hwy. 108","3 Jul 1985","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:197501","Hydromantes platycephalus","United States","California","1.7 mi SW Sonora Pass on Hwy. 108","3 Jul 1985","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:197502","Hydromantes platycephalus","United States","California","1.7 mi SW Sonora Pass on Hwy. 108","3 Jul 1985","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:197503","Hydromantes platycephalus","United States","California","1.7 mi SW Sonora Pass on Hwy. 108","3 Jul 1985","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:197504","Hydromantes platycephalus","United States","California","1.7 mi SW Sonora Pass on Hwy. 108","3 Jul 1985","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:197505","Hydromantes platycephalus","United States","California","1.7 mi SW Sonora Pass on Hwy. 108","3 Jul 1985","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:197506","Hydromantes platycephalus","United States","California","1.7 mi SW Sonora Pass on Hwy. 108","3 Jul 1985","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:197793","Hydromantes platycephalus","United States","California","Sonora Pass","18 Aug 1983","38.328073","-119.636127","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:201231","Hydromantes platycephalus","","","No specific locality recorded.","not recorded","","",""
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:201232","Hydromantes platycephalus","United States","California","Sonora Pass","July 1970","38.328004","-119.636214","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:201233","Hydromantes platycephalus","","","No specific locality recorded.","not recorded","","",""
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:202356","Hydromantes platycephalus","United States","California","9 mi NNW (by air) Independence, Sawmill Creek","1 Jul 1985","36.912223","-118.287285","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:202357","Hydromantes platycephalus","United States","California","9 mi NNW (by air) Independence, Sawmill Creek","1 Jul 1985","36.912223","-118.287285","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:202358","Hydromantes platycephalus","United States","California","9 mi NNW (by air) Independence, Sawmill Creek","1 Jul 1985","36.912223","-118.287285","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:202359","Hydromantes platycephalus","United States","California","9 mi NNW (by air) Independence, Sawmill Creek","1 Jul 1985","36.912223","-118.287285","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:202360","Hydromantes platycephalus","United States","California","9 mi NNW (by air) Independence, Sawmill Creek","1 Jul 1985","36.912223","-118.287285","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:202361","Hydromantes platycephalus","United States","California","9 mi NNW (by air) Independence, Sawmill Creek","1 Jul 1985","36.912223","-118.287285","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:202499","Hydromantes platycephalus","United States","California","0.25 mi ESE N Fork Oak Creek in Charlie Canyon, 5 mi NW (by air) Independence","30 Jun 1985","36.836437","-118.286276","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:209438","Hydromantes platycephalus","United States","California","Sierra Nevada","not recorded","","",""
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:209439","Hydromantes platycephalus","United States","California","Yosemite Valley, Yosemite National Park","11 Jul 1969","37.736686","-119.598212","6437"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:211936","Hydromantes platycephalus","United States","California","0.25 mi W of mouth of Canyon, Sawmill Canyon","8 Apr 1988","36.912745","-118.293767","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:223119","Hydromantes platycephalus","United States","California","Site 91, Elderberry Canyon, 13 mi W Bishop","30 Apr 1995","37.380657","-118.632916","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:223120","Hydromantes platycephalus","United States","California","9 mi S Lone Pine, Slide Canyon","28 May 1995","36.474674","-118.07473","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:223121","Hydromantes platycephalus","United States","California","Lubkin Canyon","10 Apr 1994","36.532682","-118.136624","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:223122","Hydromantes platycephalus","United States","California","Site 57, Olancha Creek","15 Jun 1995","36.2624","-118.090798","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:223123","Hydromantes platycephalus","United States","California","Site 57, Olancha Creek","15 Jun 1995","36.2624","-118.090798","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:223124","Hydromantes platycephalus","United States","California","Site 95, 3.0 mi NW Rovana","11 Jun 1995","37.442606","-118.633136","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:223125","Hydromantes platycephalus","United States","California","Site 68, Shepard Creek","24 Jun 1995","36.703944","-118.288087","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:225738","Hydromantes platycephalus","United States","California","Sonora Pass E side","18 Jul 1994","38.328004","-119.636214","152"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:226057","Hydromantes platycephalus","United States","California","7 mi WNW Independence, Thiebaut Creek","29 Apr 1995","36.856936","-118.310068","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:227696","Hydromantes platycephalus","United States","California","0.25 mi ESE N Fork Oak Creek in Charlie Canyon, 5 mi NW (by air) Independence","30 Jun 1985","36.83885","-118.2799","10"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:227697","Hydromantes platycephalus","United States","California","0.25 mi ESE N Fork Oak Creek in Charlie Canyon, 5 mi NW (by air) Independence","30 Jun 1985","36.83885","-118.2799","10"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:227698","Hydromantes platycephalus","United States","California","0.25 mi ESE N Fork Oak Creek in Charlie Canyon, 5 mi NW (by air) Independence","30 Jun 1985","36.83885","-118.2799","10"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:227699","Hydromantes platycephalus","United States","California","0.25 mi ESE N Fork Oak Creek in Charlie Canyon, 5 mi NW (by air) Independence","30 Jun 1985","36.83885","-118.2799","10"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:227700","Hydromantes platycephalus","United States","California","0.25 mi ESE N Fork Oak Creek in Charlie Canyon, 5 mi NW (by air) Independence","30 Jun 1985","36.83885","-118.2799","10"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:227701","Hydromantes platycephalus","United States","California","0.25 mi ESE N Fork Oak Creek in Charlie Canyon, 5 mi NW (by air) Independence","30 Jun 1985","36.83885","-118.2799","10"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:227702","Hydromantes platycephalus","United States","California","0.25 mi ESE N Fork Oak Creek in Charlie Canyon, 5 mi NW (by air) Independence","30 Jun 1985","36.83885","-118.2799","10"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:227703","Hydromantes platycephalus","United States","California","0.25 mi ESE N Fork Oak Creek in Charlie Canyon, 5 mi NW (by air) Independence","30 Jun 1985","36.83885","-118.2799","10"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:227704","Hydromantes platycephalus","United States","California","0.25 mi ESE N Fork Oak Creek in Charlie Canyon, 5 mi NW (by air) Independence","30 Jun 1985","36.83885","-118.2799","10"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:227705","Hydromantes platycephalus","United States","California","0.25 mi ESE N Fork Oak Creek in Charlie Canyon, 5 mi NW (by air) Independence","30 Jun 1985","36.83885","-118.2799","10"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:227706","Hydromantes platycephalus","United States","California","0.25 mi ESE N Fork Oak Creek in Charlie Canyon, 5 mi NW (by air) Independence","30 Jun 1985","36.83885","-118.2799","10"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:227707","Hydromantes platycephalus","United States","California","0.25 mi ESE N Fork Oak Creek in Charlie Canyon, 5 mi NW (by air) Independence","30 Jun 1985","36.83885","-118.2799","10"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:227708","Hydromantes platycephalus","United States","California","0.25 mi ESE N Fork Oak Creek in Charlie Canyon, 5 mi NW (by air) Independence","30 Jun 1985","36.83885","-118.2799","10"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:227709","Hydromantes platycephalus","United States","California","0.25 mi ESE N Fork Oak Creek in Charlie Canyon, 5 mi NW (by air) Independence","30 Jun 1985","36.83885","-118.2799","10"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:227710","Hydromantes platycephalus","United States","California","0.25 mi ESE N Fork Oak Creek in Charlie Canyon, 5 mi NW (by air) Independence","31 Mar 1986","36.83885","-118.2799","10"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:227711","Hydromantes platycephalus","United States","California","0.25 mi ESE N Fork Oak Creek in Charlie Canyon, 5 mi NW (by air) Independence","31 Mar 1986","36.83885","-118.2799","10"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:227712","Hydromantes platycephalus","United States","California","9 mi NNW (by air) Independence, Sawmill Creek","1 Jul 1985","36.912223","-118.287285","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:227713","Hydromantes platycephalus","United States","California","9 mi NNW (by air) Independence, Sawmill Creek","1 Jul 1985","36.912223","-118.287285","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:227714","Hydromantes platycephalus","United States","California","9 mi NNW (by air) Independence, Sawmill Creek","18 Jun 1986","36.912223","-118.287285","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:227715","Hydromantes platycephalus","United States","California","9 mi NNW (by air) Independence, Sawmill Creek","18 Jun 1986","36.912223","-118.287285","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:227716","Hydromantes platycephalus","United States","California","9 mi NNW (by air) Independence, Sawmill Creek","18 Jun 1986","36.912223","-118.287285","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:227717","Hydromantes platycephalus","United States","California","9 mi NNW (by air) Independence, Sawmill Creek","18 Jun 1986","36.912223","-118.287285","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:227718","Hydromantes platycephalus","United States","California","9 mi NNW (by air) Independence, Sawmill Creek","18 Jun 1986","36.912223","-118.287285","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:227719","Hydromantes platycephalus","United States","California","1.7 mi SW of Sonora Pass on Hwy. 108","21 Jul 1986","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:227720","Hydromantes platycephalus","United States","California","1.7 mi SW of Sonora Pass on Hwy. 108","21 Jul 1986","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:233110","Hydromantes platycephalus","United States","California","Sonora Pass","Jun 1974","38.3285548","-119.6376893","214"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:233111","Hydromantes platycephalus","United States","California","Sonora Pass","Jun 1974","38.3285548","-119.6376893","214"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:233115","Hydromantes platycephalus","United States","California","N Fork Oak Creek, Charlie Canyon","30 Jun 1985","36.83885","-118.2799","10"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:233116","Hydromantes platycephalus","United States","California","N Fork Oak Creek, Charlie Canyon","30 Jun 1985","36.83885","-118.2799","10"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:233117","Hydromantes platycephalus","United States","California","N Fork Oak Creek, Charlie Canyon","30 Jun 1985","36.83885","-118.2799","10"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:233118","Hydromantes platycephalus","United States","California","N Fork Oak Creek, Charlie Canyon","30 Jun 1985","36.83885","-118.2799","10"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:233119","Hydromantes platycephalus","United States","California","N Fork Oak Creek, Charlie Canyon","30 Jun 1985","36.83885","-118.2799","10"
